id,store_id,year_recorded,unit,civic_number,street_name,name,category,latitude,longitude
13355,8044,2021,N/A,2620,W BROADWAY,Foot Solution,Comparison Goods,49.263766731648595,-123.16523826151021
13356,8046,2021,N/A,2631,W BROADWAY,Uplift Fitness,Entertainment and Leisure,49.26429046487642,-123.16552810440845
13357,8051,2021,N/A,2674,W BROADWAY,K Fitness,Entertainment and Leisure,49.2637800617744,-123.16587097202876
13358,8053,2021,N/A,2680,W BROADWAY,Mr. Red Café,Food & Beverage,49.2637800617744,-123.16587097202876
13359,8059,2021,N/A,2686,W BROADWAY,Beyond Nails,Service Commercial,49.2637800617744,-123.16587097202876
13360,8064,2021,N/A,2696,W BROADWAY,Rogers / Fido,Service Commercial,49.2637800617744,-123.16587097202876
13361,8065,2021,N/A,2697,W BROADWAY,Ah Long Sushi,Food & Beverage,49.26429979095646,-123.1661561528882
13362,8066,2021,N/A,2699,W BROADWAY,Vacant,Vacant,49.26429979095646,-123.1661561528882
13363,8068,2021,N/A,2714,W BROADWAY,Salvation Army Thrift,Comparison Goods,49.2637914152088,-123.16689561810702
13364,8069,2021,N/A,2732,W BROADWAY,Medical Offices,Service Commercial,49.26379434464904,-123.16710368806443
13365,8071,2021,N/A,2750,W BROADWAY,Westside Vapes,Convenience Goods,49.26379915694028,-123.16741758195755
13366,8073,2021,N/A,2754,W BROADWAY,Pulp Fiction,Comparison Goods,49.26379915694028,-123.16741758195755
13367,8074,2021,N/A,2756,W BROADWAY,Iki Japanese,Food & Beverage,49.26379915694028,-123.16741758195755
13368,8076,2021,N/A,2768,W BROADWAY,Kits Stamps Plus,Service Commercial,49.26379915694028,-123.16741758195755
13369,8077,2021,N/A,2778,W BROADWAY,Uncle Faith's Pizza,Food & Beverage,49.263805470666405,-123.167836100024
13370,8080,2021,N/A,2790,W BROADWAY,Baroness,Food & Beverage,49.263805470666405,-123.167836100024
13371,8082,2021,N/A,2803,W BROADWAY,Plenty,Comparison Goods,49.26433024170759,-123.16852852582439
13372,8083,2021,N/A,2807,W BROADWAY,Pho Japolo,Food & Beverage,49.26435088468433,-123.16869996808728
13373,8088,2021,N/A,2815,W BROADWAY,Change,Comparison Goods,49.26435410186851,-123.16888004051184
13374,8091,2021,N/A,2823,W BROADWAY,Vacant,Vacant,49.264357140879426,-123.16902676738043
13375,8094,2021,N/A,2837,W BROADWAY,Cobs Bread,Convenience Goods,49.26436262848304,-123.16932006658433
13376,8102,2021,N/A,2868,W BROADWAY,Soho Nails,Service Commercial,49.26381882879075,-123.16945794542167
13377,8103,2021,N/A,2871,W BROADWAY,Ace of Fades,Service Commercial,49.26437099854035,-123.16975959196073
13378,8109,2021,N/A,2885,W BROADWAY,Image West Hair Design,Service Commercial,49.26437444656916,-123.1699357095565
13379,8112,2021,N/A,2893,W BROADWAY,Yakiniku,Food & Beverage,49.26437824084178,-123.17014223882902
13380,8117,2021,N/A,2905,W BROADWAY,Panago Pizza,Food & Beverage,49.26438614671015,-123.17055529718925
13381,8118,2021,N/A,2906,W BROADWAY,Garlands Florist,Convenience Goods,49.26384169530471,-123.1707807524473
13382,8123,2021,N/A,2912,W BROADWAY,The UPS Store,Service Commercial,49.26384169530471,-123.1707807524473
13383,8125,2021,N/A,2918,W BROADWAY,Active Baby,Comparison Goods,49.26384169530471,-123.1707807524473
13384,8129,2021,N/A,2934,W BROADWAY,EJ Cell Phone Repair,Service Commercial,49.26384536480964,-123.17099033595117
13385,8132,2021,N/A,2942,W BROADWAY,Hu Tong - Peking Roasted Duck,Food & Beverage,49.26386264008793,-123.17119931230833
13386,8135,2021,N/A,2951,W BROADWAY,Vacant,Vacant,49.26439965994994,-123.17160644798936
13387,8136,2021,N/A,2475,BAYSWATER ST,The Pharmacy,Convenience Goods,49.26439965994994,-123.17160644798936
13388,8137,2021,N/A,2958,W BROADWAY,Domino's Pizza,Food & Beverage,49.26386621097784,-123.17140876639087
13389,8142,2021,N/A,2965,W BROADWAY,Pokay,Food & Beverage,49.26439965994994,-123.17160644798936
13390,8146,2021,N/A,2976,W BROADWAY,Inspired Cannabis,Convenience Goods,49.263864343370166,-123.17163370566371
13391,8149,2021,N/A,2992,W BROADWAY,Footworks,Service Commercial,49.26386840192293,-123.17183347558878
13392,8150,2021,N/A,2996,W BROADWAY,Salon Haze,Service Commercial,49.26386840192293,-123.17183347558878
13393,8153,2021,N/A,3031,W BROADWAY,Finn's,Comparison Goods,49.26441641888366,-123.17248362010879
13394,8156,2021,N/A,3045,W BROADWAY,Bosley's,Comparison Goods,49.26442426253187,-123.17289719850733
13395,8168,2021,N/A,3105,W BROADWAY,Kitsaya Sushi,Food & Beverage,49.26445217752932,-123.17427536693602
13396,8169,2021,N/A,3112,W BROADWAY,Turnabout,Comparison Goods,49.26390731419262,-123.1743052780963
13397,8170,2021,N/A,3113,W BROADWAY,Telus,Service Commercial,49.26445217752932,-123.17427536693602
13398,8174,2021,N/A,3123,W BROADWAY,Hollywood Theatre,Entertainment and Leisure,49.26445966607023,-123.17475892389857
13399,8178,2021,N/A,3133,W BROADWAY,Vacant UC,Vacant UC,49.26445966607023,-123.17475892389857
13400,8179,2021,N/A,3142,W BROADWAY,Acadia Veterinary Clinic,Service Commercial,49.26393188799771,-123.1750212459174
13401,8180,2021,N/A,3144,W BROADWAY,Mamalee Malaysian Delight,Food & Beverage,49.26393188799771,-123.1750212459174
13402,8183,2021,N/A,3155,W BROADWAY,Cit E Cycles Vancouver,Comparison Goods,49.264474591177205,-123.17527835671112
13403,8184,2021,N/A,3156,W BROADWAY,Evangelos Photography,Comparison Goods,49.26394183759698,-123.17564306066302
13404,8187,2021,N/A,3175,W BROADWAY,The Stalk Market,Convenience Goods,49.26447673914684,-123.17541651675033
13405,8190,2021,N/A,3189,W BROADWAY,Deacon's Corner,Food & Beverage,49.26439779889477,-123.17562678874316
13406,8192,2021,N/A,3204,W BROADWAY,Hai Di Lao,Food & Beverage,49.26395058131526,-123.176195793136
13407,8195,2021,N/A,3209,W BROADWAY,Donair Dude,Food & Beverage,49.26447512677432,-123.17645295662601
13408,8197,2021,N/A,3211,W BROADWAY,Midam Korean,Food & Beverage,49.26447512677432,-123.17645295662601
13409,8202,2021,N/A,3236,W BROADWAY,Pure Delight Café,Food & Beverage,49.26396361407553,-123.17702463145741
13410,8203,2021,N/A,3243,W BROADWAY,Vacant,Vacant,49.26448135061954,-123.17666012501736
13411,8206,2021,N/A,3252,W BROADWAY,Butterfly Studio & Spa,Service Commercial,49.26396361407553,-123.17702463145741
13412,8208,2021,N/A,3258,W BROADWAY,Johnny's European Tailor,Service Commercial,49.26396361407553,-123.17702463145741
13413,8209,2021,N/A,3261,W BROADWAY,Contrast Lash Studio,Service Commercial,49.26448783497842,-123.17707458768895
13414,8210,2021,N/A,3262,W BROADWAY,Lola,Comparison Goods,49.26396361407553,-123.17702463145741
13415,8215,2021,N/A,3271,W BROADWAY,Thai Basil,Food & Beverage,49.2645091452136,-123.17755776893652
13416,8217,2021,N/A,3273,W BROADWAY,Baguette & Co.,Convenience Goods,49.2645091452136,-123.17755776893652
13417,8219,2021,N/A,3278,W BROADWAY,Snowcap Creamery and Cafe,Convenience Goods,49.26396361407553,-123.17702463145741
13418,8222,2021,N/A,3298,W BROADWAY,Sleep Country,Comparison Goods,49.26396361407553,-123.17702463145741
13419,8233,2021,N/A,3349,W BROADWAY,Modern Home Furnishings,Comparison Goods,49.264518305326085,-123.17900798161442
13420,8234,2021,N/A,3357,W BROADWAY,Elwood's,Food & Beverage,49.264518305326085,-123.17900798161442
13421,8236,2021,N/A,3395,W BROADWAY,Vancity,Service Commercial,49.2645248580902,-123.1794222073725
13422,8246,2021,N/A,3427,W BROADWAY,Majidian Barbers,Service Commercial,49.2645411586101,-123.18045820904432
13423,8248,2021,N/A,3429,W BROADWAY,Vacant,Vacant,49.26454557941702,-123.18073466100023
13424,8250,2021,N/A,3432,W BROADWAY,Broadway Laser Clinic,Service Commercial,49.264022181942586,-123.18075391221115
13425,8256,2021,N/A,3466,W BROADWAY,J Sports,Comparison Goods,49.264029727223054,-123.1812373424822
13426,8258,2021,N/A,3474,W BROADWAY,Fabulash Studio,Service Commercial,49.26403202435765,-123.18137564641114
13427,8259,2021,N/A,3476,W BROADWAY,Vacant,Vacant,49.26403202435765,-123.18137564641114
13428,8263,2021,101,835,BEATTY ST,Moonlight Dog Cafe Inc,Food & Beverage,49.27730332092244,-123.11483226812086
13429,8268,2021,N/A,863,BEATTY ST,Rocanini Coffee Roaster,Food & Beverage,49.277120680653184,-123.11510823598441
13430,8270,2021,N/A,110,DAVIE ST,Reckless The Bike Store Inc,Comparison Goods,49.27282049898818,-123.1209710015729
13431,8273,2021,N/A,125,DAVIE ST,Starbucks Coffee,Food & Beverage,49.27380452697945,-123.11972485293657
13432,8275,2021,N/A,130,DAVIE ST,FYI Doctor,Service Commercial,49.27282049898818,-123.1209710015729
13433,8280,2021,N/A,202,DAVIE ST,Jugo Juice,Food & Beverage,49.27400945949921,-123.12291564625268
13434,8281,2021,N/A,206,DAVIE ST,All Risk Insurance,Service Commercial,49.27400945949921,-123.12291564625268
13435,8282,2021,N/A,216,DAVIE ST,Martway,Convenience Goods,49.27400945949921,-123.12291564625268
13436,8287,2021,N/A,322,DAVIE ST,Capo and the Spritz,Service Commercial,49.27457681537894,-123.12264517105568
13437,8288,2021,N/A,357,DAVIE ST,Cactus Club Cafe (Davie St),Food & Beverage,49.27521363801698,-123.1227754875479
13438,8294,2021,N/A,435,DAVIE ST,eBody Vancouver,Entertainment and Leisure,49.27571512707843,-123.1231143773153
13439,8295,2021,N/A,437,DAVIE ST,Glory Juice Yaletown,Convenience Goods,49.27571512707843,-123.1231143773153
13440,8298,2021,N/A,868,HAMILTON ST,Vacation Internationale Inc,Service Commercial,49.278124812815406,-123.11645241004005
13441,8302,2021,N/A,1004,HAMILTON ST,Bank of Montreal,Service Commercial,49.27665945582789,-123.11949373264339
13442,8303,2021,N/A,1007,HAMILTON ST,Skoah,Service Commercial,49.277017481222,-123.12004748877851
13443,8309,2021,N/A,1039,HAMILTON ST,Polestar Vancouver,Automotive Goods & Services,49.27667725861999,-123.12056191326974
13444,8314,2021,N/A,1061,HAMILTON ST,Mainland Medical Clinic,Service Commercial,49.27643444547885,-123.12092926417485
13445,8319,2021,N/A,1090,HAMILTON ST,Wild Tale Restaurant,Food & Beverage,49.275905796024105,-123.1206354533504
13446,8320,2021,N/A,1095,HAMILTON ST,Blue Water Cafe,Food & Beverage,49.27628796665789,-123.12115109810858
13447,8321,2021,N/A,1109,HAMILTON ST,Elisa Wood Fired Grill,Food & Beverage,49.27596588151599,-123.12163815629316
13448,8324,2021,N/A,1109,HAMILTON ST,Vacant UC,Vacant UC,49.27596588151599,-123.12163815629316
13449,8330,2021,N/A,1141,HAMILTON ST,Vacant,Vacant,49.27565327410172,-123.12211096114677
13450,8332,2021,N/A,1150,HAMILTON ST,Blo Blowdry Bar,Service Commercial,49.27519254938478,-123.12171383098864
13451,8334,2021,101,1168,HAMILTON ST,Sushi Maro,Food & Beverage,49.2750220291698,-123.12197166098998
13452,8335,2021,104,1168,HAMILTON ST,The Flying Pig,Food & Beverage,49.2750220291698,-123.12197166098998
13453,8336,2021,100,1168,HAMILTON ST,Frilly Lilly,Service Commercial,49.2750220291698,-123.12197166098998
13454,8337,2021,N/A,1188,HAMILTON ST,West of Woodward,Comparison Goods,49.274851460611316,-123.12222957433177
13455,8341,2021,N/A,1207,HAMILTON ST,Vacant,Vacant,49.274934295608666,-123.12319843451438
13456,8344,2021,101,1226,HAMILTON ST,Sole Spa Reflexology,Service Commercial,49.27438756685449,-123.12297066063059
13457,8346,2021,N/A,1230,HAMILTON ST,Steam Lounge Vape Shop,Convenience Goods,49.27424952252125,-123.12329446890745
13458,8348,2021,N/A,1241,HAMILTON ST,The Glamoury,Service Commercial,49.27461829915167,-123.1236766607727
13459,8352,2021,N/A,1260,HAMILTON ST,Yaletown Nail Spa,Service Commercial,49.274145044503946,-123.12354017556214
13460,8356,2021,N/A,333,HELMCKEN ST,Mavi Jeans Inc,Comparison Goods,49.275905796024105,-123.1206354533504
13461,8361,2021,N/A,996,HOMER ST,Royal Bank Of Canada,Service Commercial,49.27731755978988,-123.11959633910118
13462,8362,2021,N/A,1006,HOMER ST,Shoppers Drug Mart #2246,Convenience Goods,49.277017481222,-123.12004748877851
13463,8363,2021,101,1014,HOMER ST,ELA West,Comparison Goods,49.276847063840364,-123.12030521328778
13464,8366,2021,N/A,1060,HOMER ST,The IV Health Centre Inc,Service Commercial,49.27643444547885,-123.12092926417485
13465,8368,2021,N/A,1068,HOMER ST,Pisolino,Comparison Goods,49.27643444547885,-123.12092926417485
13466,8370,2021,N/A,1083,HOMER ST,Homeland Realty,Service Commercial,49.27667204226028,-123.12166815372453
13467,8371,2021,N/A,1088,HOMER ST,Small Victory Bakery Ltd,Convenience Goods,49.27628796665789,-123.12115109810858
13468,8374,2021,N/A,1108,HOMER ST,Scotiabank,Service Commercial,49.27596588151599,-123.12163815629316
13469,8376,2021,104,1118,HOMER ST,Yale City Dry Cleaner,Service Commercial,49.27596588151599,-123.12163815629316
13470,8378,2021,109,1118,HOMER ST,Vacant,Vacant,49.27596588151599,-123.12163815629316
13471,8381,2021,113,1118,HOMER ST,Mint Silver Collection Ltd,Comparison Goods,49.27596588151599,-123.12163815629316
13472,8384,2021,N/A,1122,HOMER ST,Yopo Cafe,Food & Beverage,49.27596588151599,-123.12163815629316
13473,8389,2021,N/A,1202,HOMER ST,Her Society,Comparison Goods,49.274934295608666,-123.12319843451438
13474,8398,2021,N/A,1212,HOMER ST,Marla's Hair Studio,Service Commercial,49.274934295608666,-123.12319843451438
13475,8400,2021,N/A,1238,HOMER ST,Yaletown Chiropractic,Service Commercial,49.27461829915167,-123.1236766607727
13476,8410,2021,N/A,1303,HOMER ST,Vision A Direct Travel Company,Service Commercial,49.27383331235775,-123.1259532744407
13477,8412,2021,N/A,1377,HOMER ST,Therapia Centre For Massage,Service Commercial,49.27383331235775,-123.1259532744407
13478,8413,2021,N/A,1399,HOMER ST,Dexter Associates Realty,Service Commercial,49.27383331235775,-123.1259532744407
13479,8421,2021,N/A,1016,MAINLAND ST,Stripped Wax Bar,Service Commercial,49.276092633598495,-123.1192852194841
13480,8424,2021,N/A,1022,MAINLAND ST,Juice Truck Enterprises Ltd,Convenience Goods,49.276092633598495,-123.1192852194841
13481,8427,2021,1,1026,MAINLAND ST,Enamel Dental Clinic,Service Commercial,49.276092633598495,-123.1192852194841
13482,8430,2021,N/A,1030,MAINLAND ST,Field and Social,Food & Beverage,49.276092633598495,-123.1192852194841
13483,8433,2021,N/A,1038,MAINLAND ST,The Barre Technique Inc,Entertainment and Leisure,49.276092633598495,-123.1192852194841
13484,8434,2021,N/A,1039,MAINLAND ST,Banter Room,Food & Beverage,49.27636769069616,-123.11993561984282
13485,8451,2021,N/A,1059,MAINLAND ST,Vacant,Vacant,49.27619747856391,-123.12019341196999
13486,8454,2021,N/A,1063,MAINLAND ST,Revolucion Cigar & Fine Gifts,Comparison Goods,49.27619747856391,-123.12019341196999
13487,8455,2021,N/A,1066,MAINLAND ST,Bake 49 Brands Ltd,Convenience Goods,49.2755663180857,-123.1200823457287
13488,8456,2021,N/A,1070,MAINLAND ST,Moods Hairdesign,Service Commercial,49.2755663180857,-123.1200823457287
13489,8458,2021,N/A,1075,MAINLAND ST,Avantgarde Hair Inc,Service Commercial,49.27605163977988,-123.12041440994564
13490,8460,2021,N/A,1079,MAINLAND ST,Vacant,Vacant,49.27605163977988,-123.12041440994564
13491,8462,2021,N/A,1110,MAINLAND ST,Optiks International,Service Commercial,49.27516110250768,-123.1206947862307
13492,8464,2021,N/A,1118,MAINLAND ST,Minami Restaurant,Food & Beverage,49.27516110250768,-123.1206947862307
13493,8465,2021,N/A,1123,MAINLAND ST,Bistro Sakana Japanese Rest.,Food & Beverage,49.275460599495325,-123.12130857918497
13494,8470,2021,N/A,1141,MAINLAND ST,Mister,Convenience Goods,49.27519254938478,-123.12171383098864
13495,8473,2021,N/A,1152,MAINLAND ST,Engel & Volkers,Service Commercial,49.274875825391526,-123.12114443084994
13496,8475,2021,N/A,1175,MAINLAND ST,Strozzi's Eyewear & Gallery Ltd,Comparison Goods,49.274851460611316,-123.12222957433177
13497,8476,2021,N/A,1185,MAINLAND ST,Swirl Wine Store - Yaletown,Convenience Goods,49.274851460611316,-123.12222957433177
13498,8477,2021,N/A,1195,MAINLAND ST,Starbucks Coffee,Food & Beverage,49.274851460611316,-123.12222957433177
13499,8478,2021,N/A,1108,PACIFIC BOULEVARD,BCLS #191 Yaletown,Convenience Goods,49.27380452697945,-123.11972485293657
13500,8482,2021,N/A,1155,PACIFIC BOULEVARD,Leafy Box,Food & Beverage,49.27455864119116,-123.12084753073877
13501,8488,2021,N/A,1185,PACIFIC BOULEVARD,May Le Hair Studio,Service Commercial,49.27455864119116,-123.12084753073877
13502,8489,2021,N/A,1195,PACIFIC BOULEVARD,Royal Bank,Service Commercial,49.27455864119116,-123.12084753073877
13503,8490,2021,N/A,1196,PACIFIC BOULEVARD,HSBC Bank Canada,Service Commercial,49.27380452697945,-123.11972485293657
13504,8491,2021,N/A,1199,PACIFIC BOULEVARD,Vacant,Vacant,49.27455864119116,-123.12084753073877
13505,8495,2021,N/A,1213,PACIFIC BOULEVARD,Subway Sandwiches & Salads,Food & Beverage,49.27400945949921,-123.12291564625268
13506,8496,2021,N/A,1217,PACIFIC BOULEVARD,Dairy Queen/Orange Julius,Food & Beverage,49.27400945949921,-123.12291564625268
13507,8500,2021,N/A,1239,PACIFIC BOULEVARD,DD Mau Sandwich,Food & Beverage,49.27385208357702,-123.12344185615737
13508,8507,2021,N/A,1271,PACIFIC BOULEVARD,Posy's Fingers & Toes Spa Ltd,Service Commercial,49.27400945949921,-123.12291564625268
13509,8508,2021,N/A,1272,PACIFIC BOULEVARD,CPR Cell Phone Repair,Service Commercial,49.27336793663064,-123.12274833091223
13510,8509,2021,N/A,1275,PACIFIC BOULEVARD,Ki-Isu Restaurant Inc,Food & Beverage,49.27400945949921,-123.12291564625268
13511,8510,2021,N/A,1278,PACIFIC BOULEVARD,Atlantis Dental Centre,Service Commercial,49.27336793663064,-123.12274833091223
13512,8516,2021,N/A,238,ROBSON ST,Pure Integrative Pharmacy #9,Convenience Goods,49.278142624951165,-123.11560600464657
13513,8526,2021,N/A,181,SMITHE ST,Bones Pet Stores Inc,Comparison Goods,49.27705632982786,-123.11612427008714
13514,8527,2021,N/A,188,SMITHE ST,Rize Fitness Inc,Entertainment and Leisure,49.27669156507606,-123.11660935279829
13515,8528,2021,N/A,191,SMITHE ST,Smithe Salad,Food & Beverage,49.27705632982786,-123.11612427008714
13516,8529,2021,N/A,2184,CORNWALL AV,Thai Basil,Food & Beverage,49.272420908124914,-123.15463021065122
13517,8533,2021,N/A,2209,W 1ST AV,Vacant,Vacant,49.271004835796255,-123.15536984441674
13518,8534,2021,N/A,1500,YEW ST,Vacant,Vacant,49.272420908124914,-123.15463021065122
13519,8538,2021,N/A,1520,YEW ST,Paradisa Italian Gelato,Convenience Goods,49.27225924705125,-123.1546358351598
13520,8540,2021,N/A,1555,YEW ST,Viva Café & Bakery,Food & Beverage,49.27195417449586,-123.15519575968274
13521,8541,2021,N/A,1575,YEW ST,Kits Market Ltd,Convenience Goods,49.27195417449586,-123.15519575968274
13522,8542,2021,N/A,1602,YEW ST,The Cider House,Food & Beverage,49.27148518546817,-123.15466392400597
13523,8543,2021,N/A,1606,YEW ST,PhysioGuru,Service Commercial,49.27148518546817,-123.15466392400597
13524,8544,2021,N/A,1618,YEW ST,The King's Head Inn Ltd,Food & Beverage,49.271320758495,-123.15467010739971
13525,8546,2021,N/A,1631,YEW ST,Cafe Zen on Yew (2007) Inc,Food & Beverage,49.27116872636161,-123.15534585144233
13526,8554,2021,27,1055,CANADA PLACE,Vacant,Vacant,49.28976495981144,-123.11642052768521
13527,8563,2021,20,1055,CANADA PLACE,Delane Canada,Comparison Goods,49.28976495981144,-123.11642052768521
13528,8564,2021,36,1055,CANADA PLACE,Mahony & Sons Public House,Food & Beverage,49.28976495981144,-123.11642052768521
13529,8567,2021,42,1055,CANADA PLACE,Waterfront Nails,Service Commercial,49.28976495981144,-123.11642052768521
13530,8568,2021,N/A,900,CANADA PLACE,Arc Restaurant And Bar,Food & Beverage,49.287284773085055,-123.11398396201754
13531,8574,2021,N/A,999,CANADA PLACE,Universal Smoke Shop (No 1),Convenience Goods,49.28803982202637,-123.11288631841308
13532,8578,2021,301,999,CANADA PLACE,Premiere,Comparison Goods,49.28803982202637,-123.11288631841308
13533,8579,2021,34,1055,CANADA PLACE,Snowggle Gifts,Comparison Goods,49.28976495981144,-123.11642052768521
13534,8580,2021,28,1055,CANADA PLACE,Ezeeriders Bike Rental And Sales,Comparison Goods,49.28976495981144,-123.11642052768521
13535,8583,2021,310,999,CANADA PLACE,Araki Gallery International Inc,Comparison Goods,49.28803982202637,-123.11288631841308
13536,8588,2021,g3,888,NELSON ST,Gyu-Kaku Japanese BBQ Dining,Food & Beverage,49.27999824442466,-123.12484476801036
