longitude,latitude,id,street_count,type,neighbors,crime_count,stores_count
-123.0588634,49.23285205,5068,4,Junction,"[(4979, 113.6658433, 3314), (5120, 74.49859019, 3542), (5069, 114.5270191, 8631), (5063, 383.9879413, 8689)]",2,2
-123.0588533,49.23388222,5069,4,Junction,"[(4903, 236.5036698, 3312), (5260, 245.1453161, 3473), (5070, 111.7101811, 8582), (5068, 114.5270191, 8631)]",12,0
-123.0588412,49.23488705,5070,3,Junction,"[(4905, 236.6733523, 3309), (5071, 4.123327903, 3310), (5069, 111.7101811, 8582)]",3,0
-123.0587846,49.23488661,5071,3,Junction,"[(5070, 4.123327903, 3310), (5261, 240.82993, 3472), (5072, 111.7848954, 8493)]",4,0
-123.0587729,49.23589212,5072,4,Junction,"[(5034, 49.66648017, 3307), (5262, 240.5608675, 3471), (5073, 111.4157508, 8425), (5071, 111.7848954, 8493)]",5,0
-123.0587586,49.23689429,5073,3,Junction,"[(4909, 240.9152402, 3306), (5074, 56.34603127, 8361), (5072, 111.4157508, 8425)]",2,0
-123.0587499,49.2374011,5074,3,Junction,"[(5138, 79.45542744, 3539), (5075, 66.70829135, 8307), (5073, 56.34603127, 8361)]",2,0
-123.058743,49.23800114,5075,3,Junction,"[(4914, 241.0282203, 3305), (5076, 100.7523083, 8238), (5074, 66.70829135, 8307)]",3,0
-123.0587321,49.2389074,5076,4,Junction,"[(4919, 241.1622756, 3304), (5140, 79.56044614, 3537), (5077, 96.11086433, 7951), (5075, 100.7523083, 8238)]",6,0
-123.058704,49.23977175,5077,4,Junction,"[(4870, 302.8158197, 3026), (5245, 166.5526801, 3536), (5078, 96.36243327, 7872), (5076, 96.11086433, 7951)]",17,2
-123.0586758,49.24063836,5078,3,Junction,"[(4871, 302.8143805, 3030), (5079, 21.81120436, 7871), (5077, 96.36243327, 7872)]",4,0
-123.0586694,49.24083451,5079,4,Junction,"[(4992, 127.3887507, 3303), (5245, 202.9769422, 3535), (5094, 124.1146946, 7870), (5078, 21.81120436, 7871)]",6,0
-123.0585777,49.25205113,5080,3,Junction,"[(5064, 35.59195946, 3294), (5113, 52.87011164, 3295), (5085, 161.9330643, 5997)]",1,0
-123.0585585,49.24964936,5081,2,Junction,"[(5050, 52.59460273, 3418), (5146, 246.3706363, 6129)]",6,0
-123.0584914,49.24398721,5082,2,Junction,"[(5118, 44.55623504, 3246), (4975, 172.3223449, 3257)]",2,0
-123.0584356,49.24310238,5083,3,Junction,"[(4965, 227.2231052, 3253), (5145, 99.40931335, 3564), (5118, 111.4827436, 7677)]",5,0
-123.0582693,49.21581818,5084,3,Junction,"[(5123, 111.0604727, 3478), (5123, 34.85432399, 3479), (5045, 76.68270857, 3480)]",1,0
-123.0582628,49.25346627,5085,4,Junction,"[(5175, 120.3811145, 3530), (5086, 181.0613803, 5817), (5080, 161.9330643, 5997)]",10,0
-123.058255,49.25509494,5086,4,Junction,"[(5176, 120.3731818, 3529), (5087, 184.6643192, 5300), (5085, 181.0613803, 5817)]",7,0
-123.0582474,49.25675603,5087,4,Junction,"[(5178, 120.0182616, 3528), (5088, 169.5818955, 4701), (5086, 184.6643192, 5300)]",7,0
-123.058218,49.25828132,5088,3,Junction,"[(4988, 163.7507367, 3351), (5180, 131.7663326, 3569), (5087, 169.5818955, 4701)]",1,0
-123.0582014,49.25910491,5089,3,Junction,"[(5059, 78.75834945, 3350), (5181, 137.0920403, 3568), (5090, 40.40987018, 4578)]",0,0
-123.0581952,49.25946838,5090,4,Junction,"[(5059, 67.58120817, 3290), (5183, 116.7537577, 3527), (5091, 100.5078931, 4370), (5089, 40.40987018, 4578)]",4,0
-123.0581779,49.2603724,5091,4,Junction,"[(4991, 140.6259767, 3289), (5185, 115.6164766, 3526), (5092, 100.4907813, 4166), (5090, 100.5078931, 4370)]",1,0
-123.0581606,49.26127627,5092,4,Junction,"[(4994, 140.593785, 3288), (5187, 114.481781, 3525), (5093, 105.7104507, 3967), (5091, 100.4907813, 4166)]",1,0
-123.0581424,49.26222708,5093,4,Junction,"[(5003, 130.5636575, 3335), (5188, 114.4246825, 3552), (5095, 105.6002471, 3769), (5092, 105.7104507, 3967)]",4,1
-123.0581124,49.24188013,5094,4,Junction,"[(5054, 91.21573863, 3363), (5331, 319.9738072, 3481), (5145, 98.40763862, 7811), (5079, 124.1146946, 7870)]",50,12
-123.0581242,49.2631769,5095,4,Junction,"[(4928, 281.4763786, 3028), (5190, 112.0862862, 3551), (5096, 100.4920395, 3565), (5093, 105.6002471, 3769)]",6,0
-123.0581078,49.26408078,5096,4,Junction,"[(4929, 281.5268082, 3027), (5097, 100.5111119, 3347), (5193, 111.0011854, 3550), (5095, 100.4920395, 3565)]",4,0
-123.0580915,49.26498484,5097,4,Junction,"[(5098, 100.4607714, 3103), (4995, 140.6742329, 3334), (5096, 100.5111119, 3347), (5195, 109.925652, 3549)]",2,0
-123.0580755,49.26588844,5098,4,Junction,"[(5099, 91.66431938, 2893), (5097, 100.4607714, 3103), (4996, 140.5521062, 3332), (5196, 108.8611637, 3548)]",0,0
-123.0580606,49.26671292,5099,3,Junction,"[(5100, 8.599600388, 2892), (5098, 91.66431938, 2893), (4997, 140.6268069, 3324)]",4,0
-123.0580585,49.26679026,5100,3,Junction,"[(5102, 100.6074163, 2430), (5099, 8.599600388, 2892), (5199, 107.656167, 3545)]",2,0
-123.0580299,49.24671005,5101,3,Junction,"[(4983, 172.1148193, 3251), (5165, 101.8110738, 3533), (5104, 154.6840635, 7277)]",8,0
-123.0580427,49.26769519,5102,4,Junction,"[(5103, 100.5671713, 2228), (5100, 100.6074163, 2430), (4999, 140.5049488, 3311), (5201, 106.6861787, 3541)]",7,0
-123.0580232,49.26859972,5103,4,Junction,"[(5105, 100.4993195, 2028), (5102, 100.5671713, 2228), (5002, 140.599545, 3301), (5202, 105.3424584, 3534)]",2,0
-123.0579834,49.24810114,5104,3,Junction,"[(4976, 181.6875284, 3298), (5107, 81.31584062, 7172), (5101, 154.6840635, 7277)]",7,0
-123.0580046,49.26950364,5105,4,Junction,"[(5106, 100.6733708, 1796), (5103, 100.4993195, 2028), (5005, 140.6936444, 3296), (5203, 104.1250068, 3532)]",2,0
-123.0579868,49.27040915,5106,4,Junction,"[(5108, 87.57604193, 1600), (5105, 100.6733708, 1796), (5007, 140.6139202, 3354), (5204, 103.1727813, 3572)]",0,0
-123.0579588,49.24883241,5107,3,Junction,"[(4978, 181.851074, 3297), (5128, 14.89339753, 7171), (5104, 81.31584062, 7172)]",3,0
-123.0579706,49.27119684,5108,4,Junction,"[(5110, 94.05128407, 1390), (5106, 87.57604193, 1600), (5008, 141.467486, 3352), (5208, 102.0686183, 3570)]",3,0
-123.0579136,49.22939616,5109,3,Junction,"[(5063, 80.56904927, 3543), (5220, 102.5766951, 3749), (5120, 383.1531618, 8687)]",0,0
-123.0579461,49.27204268,5110,4,Junction,"[(5112, 100.3334288, 1159), (5108, 94.05128407, 1390), (5010, 141.2162222, 3365), (5207, 100.2044368, 3580)]",3,0
-123.0578751,49.22022962,5111,3,Junction,"[(5040, 107.3244016, 3547), (5236, 106.5853867, 3753), (5115, 161.9703114, 9907)]",0,0
-123.0579361,49.27294515,5112,4,Junction,"[(5117, 100.6088091, 936), (5110, 100.3334288, 1159), (5011, 140.699828, 3279), (5210, 101.6368958, 3515)]",5,0
-123.0579091,49.25186509,5113,3,Junction,"[(5080, 52.87011164, 3295), (5146, 48.02549442, 3531), (5050, 241.4941167, 6298)]",5,0
-123.057858,49.21244065,5114,3,Junction,"[(5056, 129.9177673, 3563), (5215, 111.7832297, 3694), (5144, 63.48770016, 10228)]",0,1
-123.0578645,49.21877267,5115,3,Junction,"[(5111, 161.9703114, 9907), (5236, 259.3871505, 9908), (5116, 90.24985065, 9997)]",1,0
-123.0578582,49.21796086,5116,3,Junction,"[(5043, 107.252151, 3627), (5246, 116.0962348, 3833), (5115, 90.24985065, 9997)]",2,0
-123.0579178,49.27385007,5117,4,Junction,"[(5119, 100.719703, 736), (5112, 100.6088091, 936), (5013, 140.7311936, 3463), (5211, 98.2607066, 3663)]",3,0
-123.0578793,49.24398654,5118,3,Junction,"[(5082, 44.55623504, 3246), (5159, 90.29623936, 3508), (5083, 111.4827436, 7677)]",2,0
-123.0578987,49.27475597,5119,4,Junction,"[(5121, 100.6085938, 525), (5117, 100.719703, 736), (5014, 140.7522823, 3380), (5213, 97.03513992, 3595)]",3,0
-123.0578402,49.23284239,5120,3,Junction,"[(5068, 74.49859019, 3542), (5179, 92.44554905, 3747), (5109, 383.1531618, 8687)]",5,0
-123.0578828,49.2756609,5121,4,Junction,"[(5119, 100.6085938, 525), (5015, 140.6293925, 3388), (5216, 96.04259726, 3603), (5122, 100.614625, 10860)]",1,0
-123.0578647,49.27656587,5122,4,Junction,"[(5016, 140.7676667, 3420), (5219, 96.88623026, 3629), (5124, 100.6035635, 10432), (5121, 100.614625, 10860)]",0,0
-123.0577908,49.21581348,5123,3,Junction,"[(5240, 101.4000525, 3477), (5084, 111.0604727, 3478), (5084, 34.85432399, 3479)]",0,0
-123.0578612,49.27747082,5124,4,Junction,"[(5017, 140.6740103, 3258), (5221, 94.67945986, 3493), (5125, 90.14314094, 9776), (5122, 100.6035635, 10432)]",8,0
-123.0578559,49.27828166,5125,3,Junction,"[(5222, 94.62473147, 3553), (5126, 90.44181563, 8939), (5124, 90.14314094, 9776)]",1,0
-123.0578516,49.2790952,5126,4,Junction,"[(5018, 140.9005652, 3415), (5223, 94.63181695, 3626), (5127, 60.29610882, 8059), (5125, 90.44181563, 8939)]",1,0
-123.0578425,49.27963754,5127,4,Junction,"[(5019, 140.9307788, 3342), (5224, 94.20073636, 3559), (5129, 65.30253741, 8058), (5126, 60.29610882, 8059)]",0,0
-123.0578043,49.24892023,5128,3,Junction,"[(4980, 225.373974, 3419), (5167, 101.3532569, 3628), (5107, 14.89339753, 7171)]",0,0
-123.0578305,49.2802249,5129,4,Junction,"[(5020, 141.6874062, 3338), (5225, 93.563998, 3556), (5130, 102.6889453, 6932), (5127, 65.30253741, 8058)]",5,0
-123.0578149,49.28114854,5130,4,Junction,"[(5021, 140.8066881, 3336), (5226, 93.06801344, 3554), (5131, 103.6055459, 5009), (5129, 102.6889453, 6932)]",24,25
-123.0577989,49.28208042,5131,3,Junction,"[(5023, 141.0077901, 3344), (5227, 92.06609579, 3561), (5130, 103.6055459, 5009)]",7,0
-123.0577149,49.22255818,5132,3,Junction,"[(5048, 108.5806423, 3546), (5248, 106.7084867, 3752), (5137, 257.682815, 9371)]",3,0
-123.0577814,49.28298428,5133,3,Junction,"[(5134, 100.6161685, 302), (5024, 140.8263193, 3387), (5228, 91.22771214, 3602)]",5,0
-123.0577639,49.28388927,5134,4,Junction,"[(5135, 100.4323013, 103), (5133, 100.6161685, 302), (5025, 140.8115824, 3413), (5229, 90.43253066, 3624)]",16,0
-123.0577483,49.28479262,5135,4,Junction,"[(5134, 100.4323013, 103), (5136, 100.5820418, 122), (5026, 140.7715144, 3287), (5230, 89.65824666, 3524)]",10,1
-123.0577319,49.2856973,5136,4,Junction,"[(5135, 100.5820418, 122), (5139, 101.4005988, 319), (5028, 140.7446089, 3386), (5231, 88.86368258, 3601)]",2,0
-123.0576562,49.22487579,5137,3,Junction,"[(5055, 108.2840299, 3544), (5250, 107.050197, 3750), (5132, 257.682815, 9371)]",3,0
-123.0576584,49.23739501,5138,3,Junction,"[(5074, 79.45542744, 3539), (5191, 80.5014845, 3540), (5140, 167.4590253, 8199)]",0,1
-123.0577086,49.28660928,5139,4,Junction,"[(5136, 101.4005988, 319), (5141, 100.3426891, 2704), (5029, 140.3035673, 3277), (5232, 88.03601623, 3513)]",6,0
-123.0576391,49.23890129,5140,3,Junction,"[(5076, 79.56044614, 3537), (5205, 80.44753397, 3538), (5138, 167.4590253, 8199)]",1,0
-123.0576904,49.2875118,5141,4,Junction,"[(5139, 100.3426891, 2704), (5032, 139.9795735, 3341), (5234, 87.07123105, 3558), (5142, 101.108043, 5032)]",4,0
-123.0576695,49.28842118,5142,4,Junction,"[(4998, 169.8894424, 3375), (5237, 85.88213257, 3590), (5141, 101.108043, 5032), (5143, 100.2356296, 6962)]",1,0
-123.0576496,49.28932272,5143,3,Junction,"[(5049, 118.623, 3412), (5241, 84.88300001, 3623), (5142, 100.2356296, 6962)]",9,0
-123.0573789,49.21291746,5144,4,Junction,"[(5036, 146.2175579, 3482), (5114, 63.48770016, 10228), (5150, 132.1274354, 10229), (5150, 72.9650198, 10230)]",1,0
-123.0573124,49.2425937,5145,4,Junction,"[(5083, 99.40931335, 3564), (5337, 247.9375232, 3768), (5157, 104.1472127, 7713), (5094, 98.40763862, 7811)]",5,0
-123.0573017,49.25169618,5146,3,Junction,"[(5113, 48.02549442, 3531), (5174, 128.4907336, 5955), (5081, 246.3706363, 6129)]",2,0
-123.0572207,49.22847934,5147,2,Psudo,"[(5062, 132.3621138, 3474), (5308, 189.8930386, 3680)]",4,0
-123.0569727,49.20977089,5148,3,Junction,"[(4964, 297.2156985, 3247), (5000, 279.8190542, 3573), (5160, 191.6631615, 3777)]",1,0
-123.0569295,49.21123698,5149,2,Psudo,"[(4984, 260.6977094, 3245), (5160, 35.82285692, 3703)]",1,0
-123.0569243,49.21350209,5150,3,Junction,"[(5144, 132.1274354, 10229), (5144, 72.9650198, 10230), (5155, 38.85569394, 10231)]",0,1
-123.0568449,49.20708077,5151,4,Junction,"[(5033, 202.1145996, 3613), (5272, 124.866068, 3816), (5156, 101.0280962, 10674), (5152, 142.0561845, 10698)]",3,2
-123.0568302,49.20580297,5152,4,Junction,"[(5031, 197.7850854, 3555), (5361, 247.1621692, 3681), (5151, 142.0561845, 10698)]",7,0
-123.0568281,49.21707796,5154,3,Junction,"[(5047, 180.1269405, 3470), (5246, 92.79756306, 10037), (5240, 150.6360658, 10070)]",3,0
-123.0566944,49.21381749,5155,2,Psudo,"[(5172, 20.72847177, 10160), (5150, 38.85569394, 10231)]",0,0
-123.0566604,49.20797287,5156,3,Junction,"[(5000, 262.2830402, 3609), (5267, 267.6076003, 10613), (5151, 101.0280962, 10674)]",3,0
-123.0566397,49.24341164,5157,3,Junction,"[(5339, 189.8036842, 3822), (5158, 33.30206344, 7614), (5145, 104.1472127, 7713)]",3,0
-123.0566392,49.2437112,5158,3,Junction,"[(5363, 232.7625534, 3672), (5159, 30.43006114, 7613), (5157, 33.30206344, 7614)]",3,1
-123.0566387,49.24398493,5159,3,Junction,"[(5118, 90.29623936, 3508), (5161, 70.17380592, 7612), (5158, 30.43006114, 7613)]",0,1
-123.0566015,49.2114768,5160,3,Junction,"[(5149, 35.82285692, 3703), (5148, 191.6631615, 3777), (5215, 62.45191844, 3778)]",1,0
-123.0566371,49.24461615,5161,3,Junction,"[(5349, 174.7399372, 3739), (5162, 91.86571975, 7499), (5159, 70.17380592, 7612)]",6,0
-123.0566342,49.24544251,5162,3,Junction,"[(5350, 174.8874199, 3738), (5161, 91.86571975, 7499), (5163, 39.06021239, 7501)]",6,1
-123.0566333,49.24579386,5163,3,Junction,"[(4982, 274.422412, 3252), (5164, 52.91313973, 7392), (5162, 39.06021239, 7501)]",3,0
-123.0566322,49.24626983,5164,3,Junction,"[(5351, 174.8570967, 3737), (5165, 47.43011845, 7264), (5163, 52.91313973, 7392)]",3,0
-123.0566312,49.24669647,5165,3,Junction,"[(5101, 101.8110738, 3533), (5166, 44.47017121, 7263), (5164, 47.43011845, 7264)]",1,0
-123.05663,49.24709649,5166,3,Junction,"[(5257, 57.71368183, 3735), (5167, 148.6092722, 7155), (5165, 44.47017121, 7263)]",4,0
-123.0566269,49.24843326,5167,3,Junction,"[(5128, 101.3532569, 3628), (5168, 40.61683892, 7090), (5166, 148.6092722, 7155)]",2,5
-123.056624,49.24879861,5168,3,Junction,"[(5316, 149.5478708, 3732), (5169, 99.19325677, 6774), (5167, 40.61683892, 7090)]",3,0
-123.0566217,49.24969088,5169,3,Junction,"[(5317, 149.8071064, 3731), (5170, 104.285348, 6650), (5168, 99.19325677, 6774)]",3,0
-123.056619,49.25062895,5170,3,Junction,"[(5318, 149.9862279, 3730), (5171, 98.40127966, 6557), (5169, 104.285348, 6650)]",4,3
-123.0566168,49.25151409,5171,3,Junction,"[(5399, 320.8757948, 3678), (5173, 93.2018118, 6440), (5170, 98.40127966, 6557)]",3,0
-123.0565717,49.21398575,5172,3,Junction,"[(5038, 207.2576943, 3506), (5247, 53.36498956, 10159), (5155, 20.72847177, 10160)]",0,1
-123.0566124,49.25235245,5173,3,Junction,"[(5255, 55.38709582, 3676), (5174, 45.29520417, 5928), (5171, 93.2018118, 6440)]",5,1
-123.056611,49.25275989,5174,3,Junction,"[(5175, 78.10135959, 5927), (5173, 45.29520417, 5928), (5146, 128.4907336, 5955)]",2,1
-123.0566086,49.25346243,5175,4,Junction,"[(5085, 120.3811145, 3530), (5251, 33.14241023, 3715), (5176, 181.0503494, 5844), (5174, 78.10135959, 5927)]",2,0
-123.0566008,49.25509101,5176,3,Junction,"[(5086, 120.3731818, 3529), (5177, 151.5342513, 5302), (5175, 181.0503494, 5844)]",6,2
-123.0565986,49.25645409,5177,3,Junction,"[(5278, 126.6538563, 3725), (5178, 32.25005581, 5301), (5176, 151.5342513, 5302)]",6,0
-123.0565981,49.25674419,5178,3,Junction,"[(5087, 120.0182616, 3528), (5180, 113.3914572, 4702), (5177, 32.25005581, 5301)]",3,0
-123.0565705,49.23283106,5179,3,Junction,"[(5120, 92.44554905, 3747), (5266, 86.67115237, 3748), (5220, 382.8903445, 8691)]",6,0
-123.0565949,49.25776416,5180,4,Junction,"[(5088, 131.7663326, 3569), (5280, 119.0584497, 3772), (5178, 113.3914572, 4702), (5181, 77.70631143, 4819)]",5,2
-123.0565926,49.25846315,5181,4,Junction,"[(5089, 137.0920403, 3568), (5289, 140.7483619, 3771), (5182, 76.01715196, 4609), (5180, 77.70631143, 4819)]",3,0
-123.0565913,49.25914694,5182,3,Junction,"[(5292, 134.9881134, 3724), (5183, 34.39406722, 4608), (5181, 76.01715196, 4609)]",1,0
-123.0565908,49.25945632,5183,3,Junction,"[(5090, 116.7537577, 3527), (5184, 69.63813873, 4393), (5182, 34.39406722, 4608)]",3,0
-123.0565896,49.26008273,5184,3,Junction,"[(5291, 134.7312413, 3723), (5185, 30.89106023, 4392), (5183, 69.63813873, 4393)]",1,0
-123.056589,49.2603606,5185,3,Junction,"[(5091, 115.6164766, 3526), (5186, 73.23814754, 4194), (5184, 30.89106023, 4392)]",2,1
-123.0565878,49.26101939,5186,3,Junction,"[(5293, 134.6802578, 3722), (5187, 27.22605355, 4193), (5185, 73.23814754, 4194)]",3,0
-123.0565873,49.26126429,5187,3,Junction,"[(5092, 114.481781, 3525), (5188, 97.76519228, 3994), (5186, 27.22605355, 4193)]",1,0
-123.0565856,49.26214371,5188,4,Junction,"[(5093, 114.4246825, 3552), (5296, 139.7261707, 3758), (5189, 91.43614048, 3798), (5187, 97.76519228, 3994)]",20,3
-123.0565844,49.2629662,5189,3,Junction,"[(5297, 138.2011253, 3757), (5190, 22.14708678, 3797), (5188, 91.43614048, 3798)]",8,0
-123.0565838,49.26316541,5190,3,Junction,"[(5095, 112.0862862, 3551), (5192, 78.402025, 3594), (5189, 22.14708678, 3797)]",0,0
-123.0565526,49.23738882,5191,3,Junction,"[(5138, 80.5014845, 3540), (5263, 80.34394541, 3745), (5205, 167.46424, 8202)]",5,0
-123.0565826,49.26387066,5192,3,Junction,"[(5193, 22.09604582, 3593), (5190, 78.402025, 3594), (5298, 138.1341203, 3756)]",5,0
-123.0565823,49.26406941,5193,3,Junction,"[(5194, 78.23324766, 3379), (5096, 111.0011854, 3550), (5192, 22.09604582, 3593)]",0,0
-123.056581,49.26477314,5194,3,Junction,"[(5195, 22.32103933, 3378), (5193, 78.23324766, 3379), (5299, 138.1360452, 3755)]",0,0
-123.0565806,49.26497392,5195,3,Junction,"[(5197, 83.32210246, 3131), (5194, 22.32103933, 3378), (5097, 109.925652, 3549)]",1,1
-123.0565793,49.26587796,5196,3,Junction,"[(5198, 88.30603975, 2919), (5197, 17.18010186, 3130), (5098, 108.8611637, 3548)]",3,0
-123.056579,49.26572342,5197,3,Junction,"[(5196, 17.18010186, 3130), (5195, 83.32210246, 3131), (5300, 138.1681174, 3754)]",0,1
-123.056579,49.26667229,5198,3,Junction,"[(5199, 11.8790354, 2918), (5196, 88.30603975, 2919), (5302, 138.3010786, 3751)]",2,0
-123.0565788,49.26677914,5199,3,Junction,"[(5200, 88.71517254, 2455), (5198, 11.8790354, 2918), (5100, 107.656167, 3545)]",3,1
-123.0565767,49.26757715,5200,3,Junction,"[(5201, 11.88203812, 2454), (5199, 88.71517254, 2455), (5303, 138.2004125, 3746)]",3,1
-123.0565764,49.26768403,5201,3,Junction,"[(5202, 100.5501209, 2254), (5200, 11.88203812, 2454), (5102, 106.6861787, 3541)]",2,0
-123.0565753,49.2685885,5202,4,Junction,"[(5203, 101.3583701, 2050), (5201, 100.5501209, 2254), (5103, 105.3424584, 3534), (5304, 140.3752889, 3740)]",7,0
-123.0565733,49.26950024,5203,4,Junction,"[(5204, 103.1321989, 1821), (5202, 101.3583701, 2050), (5105, 104.1250068, 3532), (5301, 137.5736163, 3728)]",24,2
-123.0565732,49.27042793,5204,4,Junction,"[(5208, 84.01861052, 1623), (5203, 103.1321989, 1821), (5106, 103.1727813, 3572), (5305, 137.9264154, 3775)]",3,0
-123.056534,49.23889515,5205,3,Junction,"[(5140, 80.44753397, 3538), (5264, 80.45540077, 3743), (5191, 167.46424, 8202)]",3,0
-123.05657,49.27135628,5206,3,Junction,"[(5207, 74.68364339, 1421), (5208, 19.18859233, 1422), (5306, 138.0340519, 3773)]",13,0
-123.0565688,49.27202807,5207,3,Junction,"[(5209, 29.06805988, 1182), (5206, 74.68364339, 1421), (5110, 100.2044368, 3580)]",3,0
-123.0565676,49.27118368,5208,3,Junction,"[(5206, 19.18859233, 1422), (5204, 84.01861052, 1623), (5108, 102.0686183, 3570)]",3,0
-123.0565683,49.27228954,5209,3,Junction,"[(5210, 86.48395319, 1181), (5207, 29.06805988, 1182), (5307, 138.1781, 3785)]",0,0
-123.0565681,49.27306748,5210,4,Junction,"[(5211, 85.84121416, 965), (5209, 86.48395319, 1181), (5112, 101.6368958, 3515), (5309, 144.2158975, 3710)]",3,0
-123.056567,49.27383964,5211,3,Junction,"[(5212, 33.66309037, 766), (5210, 85.84121416, 965), (5117, 98.2607066, 3663)]",0,2
-123.0565663,49.27414244,5212,3,Junction,"[(5213, 67.10209315, 765), (5211, 33.66309037, 766), (5310, 140.0234844, 3869)]",0,0
-123.0565648,49.27474604,5213,3,Junction,"[(5214, 25.09906472, 764), (5212, 67.10209315, 765), (5119, 97.03513992, 3595)]",1,0
-123.0565643,49.27497181,5214,3,Junction,"[(5216, 75.47396103, 558), (5213, 25.09906472, 764), (5311, 140.0694886, 3799)]",2,0
-123.0564905,49.21203385,5215,3,Junction,"[(5276, 119.9157797, 3671), (5114, 111.7832297, 3694), (5160, 62.45191844, 3778)]",2,0
-123.0565625,49.27565069,5216,3,Junction,"[(5218, 16.74667949, 557), (5214, 75.47396103, 558), (5121, 96.04259726, 3603)]",0,0
-123.0565595,49.27580132,5218,3,Junction,"[(5216, 16.74667949, 557), (5312, 139.7738383, 3805), (5219, 92.23147629, 10883)]",0,0
-123.0565603,49.27663095,5219,4,Junction,"[(5122, 96.88623026, 3629), (5313, 140.0745858, 3834), (5221, 92.25207935, 10464), (5218, 92.23147629, 10883)]",2,0
-123.0565048,49.22938714,5220,3,Junction,"[(5281, 114.6112432, 3679), (5109, 102.5766951, 3749), (5179, 382.8903445, 8691)]",3,0
-123.0565595,49.27746078,5221,4,Junction,"[(5124, 94.67945986, 3493), (5314, 140.2147401, 3689), (5222, 90.50189346, 9808), (5219, 92.25207935, 10464)]",3,2
-123.056555,49.27827485,5222,4,Junction,"[(5125, 94.62473147, 3553), (5320, 144.3755583, 3759), (5223, 90.40985098, 8987), (5221, 90.50189346, 9808)]",3,0
